0,256,1,41634
1,256,2,40923
2,256,3,54610
3,256,4,154190
4,256,5,46284
5,256,6,53764
6,256,7,51726
7,256,8,47776
8,256,9,123630
9,256,10,53622
10,256,11,55869
11,256,12,43864
12,256,13,166336
13,256,14,49594
14,256,15,43573
15,256,16,47102
16,256,17,45004
17,256,18,136486
18,256,19,45504
19,256,20,43030
20,256,21,48944
21,256,22,53845
22,256,23,129681
23,256,24,44008
24,256,25,51005
25,256,26,45598
26,256,27,48362
27,256,28,84440
28,256,29,47540
29,256,30,48003
30,256,31,47186
31,256,32,46418
32,256,33,132023
33,256,34,50841
34,256,35,67279
35,256,36,69627
36,256,37,134222
37,256,38,49752
38,256,39,44853
39,256,40,53128
40,256,41,48766
41,256,42,128349
42,256,43,46501
43,256,44,51419
44,256,45,58710
45,256,46,165872
46,256,47,51339
47,256,48,52386
48,256,49,50326
49,256,50,44889
50,256,51,50898
51,256,52,49520
52,256,53,53891
53,256,54,49425
54,256,55,48765
55,256,56,50564
56,256,57,45915
57,256,58,58386
58,256,59,59227
59,256,60,51103
60,256,61,58787
61,256,62,42198
62,256,63,102963
63,256,64,53140
64,256,65,50449
65,256,66,64922
66,256,67,164530
67,256,68,52354
68,256,69,51946
69,256,70,59507
70,256,71,178041
71,256,72,50940
72,256,73,48874
73,256,74,57096
74,256,75,178985
75,256,76,61695
76,256,77,45147
77,256,78,45814
78,256,79,174486
79,256,80,50083
80,256,81,54764
81,256,82,51218
82,256,83,181487
83,256,84,48414
84,256,85,45011
85,256,86,45835
86,256,87,61361
87,256,88,166674
88,256,89,46897
89,256,90,52126
90,256,91,48946
91,256,92,122540
92,256,93,51038
93,256,94,46321
94,256,95,47886
95,256,96,49139
96,256,97,126697
97,256,98,46621
98,256,99,41758
99,256,100,46940
100,256,101,43542
101,256,102,144395
102,256,103,46705
103,256,104,47645
104,256,105,51684
105,256,106,43935
106,256,107,130314
107,256,108,43741
108,256,109,53324
109,256,110,61438
110,256,111,162465
111,256,112,44248
112,256,113,50636
113,256,114,45638
114,256,115,48543
115,256,116,131779
116,256,117,44106
117,256,118,49712
118,256,119,59122
119,256,120,75384
120,256,121,360500
121,256,122,65560
122,256,123,53269
123,256,124,156444
124,256,125,51742
125,256,126,43814
126,256,127,54828
127,256,128,169603
128,256,129,50778
129,256,130,61641
130,256,131,52141
131,256,132,157258
132,256,133,51597
133,256,134,45367
134,256,135,70878
135,256,136,155059
136,256,137,58252
137,256,138,56164
138,256,139,47272
139,256,140,157696
140,256,141,47447
141,256,142,48872
142,256,143,50180
143,256,144,53589
144,256,145,121704
145,256,146,46641
146,256,147,48706
147,256,148,44552
148,256,149,48196
149,256,150,137070
150,256,151,47501
151,256,152,58285
152,256,153,48473
153,256,154,178877
154,256,155,49157
155,256,156,63497
156,256,157,47570
157,256,158,149772
158,256,159,51346
159,256,160,44941
160,256,161,55295
161,256,162,50336
162,256,163,163358
163,256,164,50874
164,256,165,51022
165,256,166,47823
166,256,167,127278
167,256,168,55779
168,256,169,59366
169,256,170,49031
170,256,171,158480
171,256,172,55016
172,256,173,54336
173,256,174,51515
174,256,175,161041
175,256,176,65384
176,256,177,48541
177,256,178,52757
178,256,179,103324
179,256,180,54511
180,256,181,49359
181,256,182,52746
182,256,183,44369
183,256,184,173566
184,256,185,48481
185,256,186,47083
186,256,187,42153
187,256,188,130161
188,256,189,47274
189,256,190,44816
190,256,191,47151
191,256,192,63203
192,256,193,167958
193,256,194,48108
194,256,195,54016
195,256,196,179818
196,256,197,65365
197,256,198,49211
198,256,199,49541
199,256,200,55775
200,256,201,45743
201,256,202,52509
202,256,203,54157
203,256,204,48530
204,256,205,51195
205,256,206,46324
206,256,207,55267
207,256,208,183219
208,256,209,56182
209,256,210,48268
210,256,211,46789
211,256,212,185944
212,256,213,49473
213,256,214,49837
214,256,215,47339
215,256,216,188564
216,256,217,46847
217,256,218,42816
218,256,219,51414
219,256,220,46839
220,256,221,147284
221,256,222,50986
222,256,223,71101
223,256,224,63698
224,256,225,91480
225,256,226,60575
226,256,227,62778
227,256,228,68876
228,256,229,154243
229,256,230,59010
230,256,231,63430
231,256,232,195529
232,256,233,67606
233,256,234,53834
234,256,235,86413
235,256,236,207913
236,256,237,49738
237,256,238,50236
238,256,239,51678
239,256,240,123310
240,256,241,46951
241,256,242,45752
242,256,243,48910
243,256,244,50333
244,256,245,127600
245,256,246,45968
246,256,247,43696
247,256,248,55200
248,256,249,180993
249,256,250,55485
250,256,251,44987
251,256,252,51273
252,256,253,46326
253,256,254,122599
254,256,255,50046
255,256,256,47200
256,256,257,53361
257,256,258,46713
258,256,259,124013
259,256,260,98787
260,256,261,48345
261,256,262,43532
262,256,263,130524
263,256,264,48372
264,256,265,62604
265,256,266,44605
266,256,267,165396
267,256,268,46435
268,256,269,60815
269,256,270,45138
270,256,271,45749
271,256,272,123180
272,256,273,47676
273,256,274,46934
274,256,275,47154
275,256,276,49978
276,256,277,128990
277,256,278,61779
278,256,279,51876
279,256,280,49854
280,256,281,158237
281,256,282,51880
282,256,283,45243
283,256,284,50569
284,256,285,41138
285,256,286,131999
286,256,287,53573
287,256,288,51676
288,256,289,49886
289,256,290,44066
290,256,291,122179
291,256,292,50066
292,256,293,41928
293,256,294,48054
294,256,295,50078
295,256,296,131194
296,256,297,52120
297,256,298,47339
298,256,299,45726
299,256,300,45037
300,256,301,132169
301,256,302,45349
302,256,303,51288
303,256,304,52912
304,256,305,48222
305,256,306,121805
306,256,307,49051
307,256,308,53369
308,256,309,49080
309,256,310,169666
310,256,311,45305
311,256,312,46657
312,256,313,44108
313,256,314,52772
314,256,315,132338
315,256,316,44781
316,256,317,53229
317,256,318,47950
318,256,319,46873
319,256,320,127810
320,256,321,50218
321,256,322,49145
322,256,323,51822
323,256,324,50772
324,256,325,167098
325,256,326,46873
326,256,327,45988
327,256,328,47086
328,256,329,89629
329,256,330,45348
330,256,331,47602
331,256,332,51900
332,256,333,50724
333,256,334,126852
334,256,335,64326
335,256,336,65367
336,256,337,68398
337,256,338,175233
338,256,339,49490
339,256,340,57827
340,256,341,159912
341,256,342,55647
342,256,343,61960
343,256,344,57499
344,256,345,148659
345,256,346,51931
346,256,347,48920
347,256,348,43903
348,256,349,56186
349,256,350,53576
350,256,351,68873
351,256,352,59446
352,256,353,44066
353,256,354,45035
354,256,355,48778
355,256,356,43288
356,256,357,46556
357,256,358,42404
358,256,359,47324
359,256,360,50799
360,256,361,165101
361,256,362,49685
362,256,363,48541
363,256,364,49202
364,256,365,186350
365,256,366,65383
366,256,367,48153
367,256,368,47563
368,256,369,172343
369,256,370,50748
370,256,371,43640
371,256,372,47573
372,256,373,46110
373,256,374,147925
374,256,375,42402
375,256,376,48221
376,256,377,51469
377,256,378,45347
378,256,379,142059
379,256,380,44711
380,256,381,47035
381,256,382,46091
382,256,383,43736
383,256,384,91801
384,256,385,44812
385,256,386,57141
386,256,387,47765
387,256,388,43784
388,256,389,124030
389,256,390,47639
390,256,391,49318
391,256,392,55229
392,256,393,43676
393,256,394,126128
394,256,395,55391
395,256,396,55082
396,256,397,50735
397,256,398,161593
398,256,399,65490
399,256,400,52468
400,256,401,50013
401,256,402,147093
402,256,403,48588
403,256,404,46323
404,256,405,61903
405,256,406,165799
406,256,407,73966
407,256,408,45510
408,256,409,51229
409,256,410,151405
410,256,411,54983
411,256,412,49569
412,256,413,44097
413,256,414,50496
414,256,415,161763
415,256,416,44471
416,256,417,46743
417,256,418,42430
418,256,419,146155
419,256,420,48867
420,256,421,45481
421,256,422,48062
422,256,423,45719
423,256,424,133218
424,256,425,44007
425,256,426,49610
426,256,427,59341
427,256,428,43315
428,256,429,124394
429,256,430,55944
430,256,431,44598
431,256,432,56789
432,256,433,42525
433,256,434,163276
434,256,435,45042
435,256,436,47601
436,256,437,47720
437,256,438,143331
438,256,439,49000
439,256,440,52024
440,256,441,47017
441,256,442,47981
442,256,443,133098
443,256,444,64589
444,256,445,49070
445,256,446,47471
446,256,447,163840
447,256,448,106501
448,256,449,46938
449,256,450,168352
450,256,451,48512
451,256,452,52641
452,256,453,52714
453,256,454,168253
454,256,455,47480
455,256,456,44076
456,256,457,45074
457,256,458,47418
458,256,459,140745
459,256,460,47379
460,256,461,50908
461,256,462,52742
462,256,463,44520
463,256,464,125666
464,256,465,50219
465,256,466,41603
466,256,467,45590
467,256,468,52757
468,256,469,131215
469,256,470,48271
470,256,471,70786
471,256,472,47408
472,256,473,155272
473,256,474,47018
474,256,475,55570
475,256,476,48872
476,256,477,49730
477,256,478,164238
478,256,479,47442
479,256,480,46524
480,256,481,43727
481,256,482,91732
482,256,483,51174
483,256,484,41579
484,256,485,46752
485,256,486,45806
486,256,487,135968
487,256,488,49690
488,256,489,45934
489,256,490,49661
490,256,491,51753
491,256,492,123480
492,256,493,47074
493,256,494,44945
494,256,495,46796
495,256,496,49936
496,256,497,132367
497,256,498,48443
498,256,499,69581
499,256,500,58330
500,256,501,147166
501,256,502,52563
502,256,503,47638
503,256,504,47651
504,256,505,50493
505,256,506,50639
506,256,507,58031
507,256,508,58398
508,256,509,55915
509,256,510,75471
510,256,511,51606
511,256,512,52992
512,256,513,56705
513,256,514,56564
514,256,515,46348
515,256,516,63306
516,256,517,100602
517,256,518,51179
518,256,519,49709
519,256,520,42455
520,256,521,45906
521,256,522,143651
522,256,523,45176
523,256,524,54222
524,256,525,62593
525,256,526,171550
526,256,527,50884
527,256,528,43547
528,256,529,42960
529,256,530,48754
530,256,531,146815
531,256,532,46826
532,256,533,44448
533,256,534,50642
534,256,535,47662
535,256,536,151972
536,256,537,62931
537,256,538,46283
538,256,539,55360
539,256,540,173768
540,256,541,41211
541,256,542,44122
542,256,543,49608
543,256,544,42739
544,256,545,141334
545,256,546,45347
546,256,547,43764
547,256,548,59064
548,256,549,45363
549,256,550,125640
550,256,551,63504
551,256,552,44694
552,256,553,71439
553,256,554,144235
554,256,555,47739
555,256,556,44999
556,256,557,42823
557,256,558,45748
558,256,559,139279
559,256,560,47881
560,256,561,49353
561,256,562,66903
562,256,563,158576
563,256,564,69385
564,256,565,62308
565,256,566,51105
566,256,567,138235
567,256,568,53376
568,256,569,45235
569,256,570,44998
570,256,571,52153
571,256,572,125471
572,256,573,53575
573,256,574,49286
574,256,575,50898
575,256,576,168107
576,256,577,58942
577,256,578,52105
578,256,579,61885
579,256,580,156477
580,256,581,50263
581,256,582,54685
582,256,583,46711
583,256,584,45147
584,256,585,124234
585,256,586,46015
586,256,587,46370
587,256,588,47023
588,256,589,61482
589,256,590,166609
590,256,591,45135
591,256,592,49831
592,256,593,42229
593,256,594,137826
594,256,595,66524
595,256,596,56471
596,256,597,64243
597,256,598,134607
598,256,599,53409
599,256,600,45492
600,256,601,48216
601,256,602,53118
602,256,603,166800
603,256,604,52478
604,256,605,66550
605,256,606,157407
606,256,607,46350
607,256,608,48091
608,256,609,49196
609,256,610,53123
610,256,611,124640
611,256,612,52942
612,256,613,50106
613,256,614,47370
614,256,615,50182
615,256,616,166716
616,256,617,56198
617,256,618,53455
618,256,619,166049
619,256,620,53076
620,256,621,49390
621,256,622,63044
622,256,623,155655
623,256,624,60286
624,256,625,52866
625,256,626,57633
626,256,627,150459
627,256,628,66462
628,256,629,54701
629,256,630,47908
630,256,631,152496
631,256,632,62140
632,256,633,71967
633,256,634,42464
634,256,635,96545
635,256,636,49118
636,256,637,49621
637,256,638,50033
638,256,639,45975
639,256,640,127062
640,256,641,49469
641,256,642,48052
642,256,643,47273
643,256,644,53376
644,256,645,126370
645,256,646,64457
646,256,647,45040
647,256,648,68333
648,256,649,151787
649,256,650,57373
650,256,651,45104
651,256,652,48712
652,256,653,50532
653,256,654,124420
654,256,655,51082
655,256,656,44350
656,256,657,44575
657,256,658,50810
658,256,659,46236
659,256,660,43616
660,256,661,41731
661,256,662,52478
662,256,663,48432
663,256,664,50434
664,256,665,49031
665,256,666,41451
666,256,667,45605
667,256,668,45278
668,256,669,42572
669,256,670,45889
670,256,671,45185
671,256,672,167707
672,256,673,47149
673,256,674,44856
674,256,675,48829
