0,256,1,135846

1,256,1,59232

2,256,1,52614

3,256,1,181121

4,256,2,56114

5,256,2,50373

6,256,2,53294

7,256,2,167892

8,256,3,54961

9,256,3,65255

10,256,3,57378

11,256,3,156879

12,256,4,48062

13,256,4,54998

14,256,4,53915

15,256,4,177634

16,256,5,54913

17,256,5,50186

18,256,5,52181

19,256,5,117663

20,256,6,115828

21,256,6,51175

22,256,6,151162

23,256,6,49833

24,256,7,49420

25,256,7,56955

26,256,7,170287

27,256,7,50768

28,256,8,51258

29,256,8,54836

30,256,8,166283

31,256,8,61001

32,256,9,51688

33,256,9,74648

34,256,9,135291

35,256,9,58928

36,256,10,61694

37,256,10,57120

38,256,10,144943

39,256,10,56002

40,256,11,52748

41,256,11,54629

42,256,11,159140

43,256,11,59231

44,256,12,51582

45,256,12,58424

46,256,12,153289

47,256,12,52241

48,256,13,54602

49,256,13,52005

50,256,13,163394

51,256,13,53057

52,256,14,52846

53,256,14,58444

54,256,14,162124

55,256,14,53081

56,256,15,54383

57,256,15,55519

58,256,15,157720

59,256,15,56414

60,256,16,53134

61,256,16,52951

62,256,16,167831

63,256,16,58923

64,256,17,88387

65,256,17,171862

66,256,17,69963

67,256,17,82019

68,256,18,182992

69,256,18,50736

70,256,18,76825

71,256,18,183509

72,256,19,50719

73,256,19,51262

74,256,19,53478

75,256,19,167234

76,256,20,53956

77,256,20,48528

78,256,20,52499

79,256,20,167504

80,256,21,61069

81,256,21,56916

82,256,21,51454

83,256,21,155878

84,256,22,51214

85,256,22,49937

86,256,22,51147

87,256,22,168009

88,256,23,47641

89,256,23,61184

90,256,23,50124

91,256,23,164334

92,256,24,54452

93,256,24,52248

94,256,24,46992

95,256,24,171782

96,256,25,50191

97,256,25,56358

98,256,25,59728

99,256,25,156486

100,256,26,58776

101,256,26,62499

102,256,26,53304

103,256,26,100066

104,256,27,48472

105,256,27,54545

106,256,27,53746

107,256,27,167682

108,256,28,82647

109,256,28,56067

110,256,28,50263

111,256,28,136238

112,256,29,98068

113,256,29,56243

114,256,29,168523

115,256,29,61859

116,256,30,56526

117,256,30,58194

118,256,30,146809

119,256,30,65644

120,256,31,60977

121,256,31,54010

122,256,31,57301

123,256,31,51648

124,256,32,54339

125,256,32,52916

126,256,32,67329

127,256,32,51242

128,256,33,54488

129,256,33,54935

130,256,33,76326

131,256,33,59649

132,256,34,60324

133,256,34,59262

134,256,34,54372

135,256,34,53902

136,256,35,63433

137,256,35,52272

138,256,35,51706

139,256,35,49558

140,256,36,79234

141,256,36,53693

142,256,36,56016

143,256,36,54033

144,256,37,52653

145,256,37,57367

146,256,37,53384

147,256,37,56588

148,256,38,46679

149,256,38,60714

150,256,38,53599

151,256,38,58982

152,256,39,53242

153,256,39,53044

154,256,39,63674

155,256,39,53489

156,256,40,62233

157,256,40,58744

158,256,40,60622

159,256,40,57090

160,256,41,56497

161,256,41,58351

162,256,41,52797

163,256,41,61740

164,256,42,65703

165,256,42,54640

166,256,42,65863

167,256,42,59039

168,256,43,51840

169,256,43,51423

170,256,43,58429

171,256,43,57603

172,256,44,57979

173,256,44,67284

174,256,44,56502

175,256,44,60497

176,256,45,53323

177,256,45,51579

178,256,45,65097

179,256,45,60715

180,256,46,58107

181,256,46,63050

182,256,46,58812

183,256,46,63677

184,256,47,108460

185,256,47,61354

186,256,47,64620

187,256,47,55124

188,256,48,61075

189,256,48,54204

190,256,48,51572

191,256,48,55688

192,256,49,62684

193,256,49,52144

194,256,49,61887

195,256,49,61161

196,256,50,52635

197,256,50,53798

198,256,50,63034

199,256,50,58982

200,256,51,54133

201,256,51,157553

202,256,51,56581

203,256,51,52871

204,256,52,54278

205,256,52,171430

206,256,52,67034

207,256,52,58579

208,256,53,54975

209,256,53,157602

210,256,53,62002

211,256,53,59986

212,256,54,49608

213,256,54,167039

214,256,54,51220

215,256,54,50337

216,256,55,54690

217,256,55,181007

218,256,55,51337

219,256,55,51363

220,256,56,53028

221,256,56,123454

222,256,56,56314

223,256,56,50718

224,256,57,54748

225,256,57,156767

226,256,57,52274

227,256,57,51285

228,256,58,50903

229,256,58,170981

230,256,58,56518

231,256,58,50351

232,256,59,54639

233,256,59,158591

234,256,59,58462

235,256,59,68198

236,256,60,67294

237,256,60,132066

238,256,60,62776

239,256,60,52227

240,256,61,52947

241,256,61,160435

242,256,61,60181

243,256,61,61121

244,256,62,56767

245,256,62,149137

246,256,62,51111

247,256,62,52565

248,256,63,53298

249,256,63,164472

250,256,63,50011

251,256,63,52852

252,256,64,59181

253,256,64,161732

254,256,64,50800

255,256,64,53384

256,256,65,53390

257,256,65,164232

258,256,65,51855

259,256,65,48368

260,256,66,51610

261,256,66,175477

262,256,66,60736

263,256,66,57444

264,256,67,57293

265,256,67,150270

266,256,67,58827

267,256,67,54770

268,256,68,61884

269,256,68,172928

270,256,68,142526

271,256,68,181471

272,256,69,73473

273,256,69,55792

274,256,69,62789

275,256,69,172192

276,256,70,52112

277,256,70,55106

278,256,70,167712

279,256,70,56257

280,256,71,54627

281,256,71,77751

282,256,71,142937

283,256,71,49363

284,256,72,52303

285,256,72,52776

286,256,72,166932

287,256,72,49871

288,256,73,54170

289,256,73,45426

290,256,73,172977

291,256,73,51214

292,256,74,49075

293,256,74,60362

294,256,74,161749

295,256,74,52631

296,256,75,48523

297,256,75,54417

298,256,75,47738

299,256,75,171526

300,256,76,57005

301,256,76,48283

302,256,76,168854

303,256,76,53687

304,256,77,52421

305,256,77,65179

306,256,77,103733

307,256,77,54074

308,256,78,52779

309,256,78,48341

310,256,78,46924

311,256,78,174552

312,256,79,53999

313,256,79,54706

314,256,79,217029

315,256,79,55661

316,256,80,75233

317,256,80,142688

318,256,80,59132

319,256,80,48382

320,256,81,50514

321,256,81,165962

322,256,81,60372

323,256,81,53884

324,256,82,51507

325,256,82,54517

326,256,82,50052

327,256,82,49902

328,256,83,47193

329,256,83,56812

330,256,83,53292

331,256,83,59191

332,256,84,81649

333,256,84,86876

334,256,84,48196

335,256,84,59222

336,256,85,53352

337,256,85,50738

338,256,85,48296

339,256,85,53068

340,256,86,59076

341,256,86,57751

342,256,86,52678

343,256,86,51800

344,256,87,53925

