0,256,1,42816
1,256,1,150104
2,256,1,56028
3,256,1,53089
4,256,2,54985
5,256,2,155833
6,256,2,44496
7,256,2,49249
8,256,3,44630
9,256,3,44012
10,256,3,139168
11,256,3,44359
12,256,4,55074
13,256,4,53627
14,256,4,42128
15,256,4,128121
16,256,5,54428
17,256,5,58035
18,256,5,50292
19,256,5,158941
20,256,6,47471
21,256,6,44872
22,256,6,56082
23,256,6,44733
24,256,7,127748
25,256,7,44403
26,256,7,46664
27,256,7,64792
28,256,8,167116
29,256,8,46219
30,256,8,47671
31,256,8,51401
32,256,9,44754
33,256,9,132734
34,256,9,44336
35,256,9,46159
36,256,10,50998
37,256,10,47427
38,256,10,133259
39,256,10,41754
40,256,11,43315
41,256,11,41054
42,256,11,43708
43,256,11,155863
44,256,12,48246
45,256,12,56533
46,256,12,52882
47,256,12,179109
48,256,13,64720
49,256,13,43882
50,256,13,67379
51,256,13,141272
52,256,14,49818
53,256,14,45079
54,256,14,47005
55,256,14,180428
56,256,15,53488
57,256,15,90070
58,256,15,43247
59,256,15,135942
60,256,16,58583
61,256,16,47774
62,256,16,44490
63,256,16,172936
64,256,17,47610
65,256,17,50409
66,256,17,68481
67,256,17,158006
68,256,18,49355
69,256,18,44914
70,256,18,46311
71,256,18,51690
72,256,19,129231
73,256,19,46427
74,256,19,43643
75,256,19,65544
76,256,20,44546
77,256,20,127650
78,256,20,46837
79,256,20,47599
80,256,21,52970
81,256,21,50921
82,256,21,122942
83,256,21,48241
84,256,22,51307
85,256,22,48408
86,256,22,175013
87,256,22,42912
88,256,23,47791
89,256,23,43117
90,256,23,191522
91,256,23,60254
92,256,24,47729
93,256,24,73272
94,256,24,98834
95,256,24,52263
96,256,25,63999
97,256,25,50802
98,256,25,155419
99,256,25,44442
100,256,26,51288
101,256,26,46847
102,256,26,49678
103,256,26,131064
104,256,27,49843
105,256,27,54869
106,256,27,43739
107,256,27,47136
108,256,28,126092
109,256,28,48633
110,256,28,50943
111,256,28,46238
112,256,29,45869
113,256,29,132111
114,256,29,43183
115,256,29,47663
116,256,30,45804
117,256,30,49140
118,256,30,52184
119,256,30,43115
120,256,31,53526
121,256,31,49912
122,256,31,47248
123,256,31,50255
124,256,32,56569
125,256,32,79876
126,256,32,51413
127,256,32,43544
128,256,33,47507
129,256,33,51854
130,256,33,51188
131,256,33,160875
132,256,34,44527
133,256,34,43895
134,256,34,43786
135,256,34,41986
136,256,35,47208
137,256,35,51577
138,256,35,49768
139,256,35,51857
140,256,36,60172
141,256,36,45507
142,256,36,47423
143,256,36,48839
144,256,37,51074
145,256,37,47655
146,256,37,50079
147,256,37,46930
148,256,38,165730
149,256,38,44610
150,256,38,47471
151,256,38,48492
152,256,39,51188
153,256,39,144594
154,256,39,53006
155,256,39,52094
156,256,40,52468
157,256,40,174963
158,256,40,58867
159,256,40,63240
160,256,41,47546
161,256,41,166893
162,256,41,58370
163,256,41,49724
164,256,42,46923
165,256,42,181699
166,256,42,63863
167,256,42,70139
168,256,43,45462
169,256,43,98571
170,256,43,44366
171,256,43,45499
172,256,44,47976
173,256,44,45573
174,256,44,139103
175,256,44,65281
176,256,45,67552
177,256,45,53743
178,256,45,135435
179,256,45,51344
180,256,46,58876
181,256,46,59321
182,256,46,150482
183,256,46,45524
184,256,47,53629
185,256,47,47742
186,256,47,52495
187,256,47,123007
188,256,48,53294
189,256,48,49725
190,256,48,53589
191,256,48,44437
192,256,49,168733
193,256,49,55041
194,256,49,73813
195,256,49,144994
196,256,50,53879
197,256,50,48176
198,256,50,50607
199,256,50,170398
200,256,51,45029
201,256,51,74342
202,256,51,48950
203,256,51,166859
204,256,52,48164
205,256,52,48504
206,256,52,42690
207,256,52,72701
208,256,53,141392
209,256,53,47638
210,256,53,51144
211,256,53,180039
212,256,54,45591
213,256,54,74955
214,256,54,50221
215,256,54,156713
216,256,55,54759
217,256,55,63422
218,256,55,52391
219,256,55,154597
220,256,56,53785
221,256,56,46849
222,256,56,54263
223,256,56,164682
224,256,57,56104
225,256,57,51141
226,256,57,47583
227,256,57,44452
228,256,58,122414
229,256,58,49897
230,256,58,46292
231,256,58,45281
232,256,59,51412
233,256,59,133722
234,256,59,48989
235,256,59,64879
236,256,60,46413
237,256,60,162361
238,256,60,45031
239,256,60,51375
240,256,61,45524
241,256,61,49969
242,256,61,130984
243,256,61,48677
244,256,62,44872
245,256,62,45774
246,256,62,49115
247,256,62,133931
248,256,63,49123
249,256,63,47414
250,256,63,54883
251,256,63,49643
252,256,64,172318
253,256,64,54373
254,256,64,72746
255,256,64,144687
256,256,65,61828
257,256,65,57038
258,256,65,62392
259,256,65,142610
260,256,66,49544
261,256,66,69668
262,256,66,55037
263,256,66,103356
264,256,67,60749
265,256,67,63810
266,256,67,75679
267,256,67,128242
268,256,68,50100
269,256,68,57604
270,256,68,59992
271,256,68,153038
272,256,69,52462
273,256,69,45661
274,256,69,51313
275,256,69,45227
276,256,70,129229
277,256,70,62289
278,256,70,50242
279,256,70,52870
280,256,71,157746
281,256,71,49201
282,256,71,48193
283,256,71,45350
284,256,72,51855
285,256,72,57344
286,256,72,44955
287,256,72,46275
288,256,73,46807
289,256,73,49291
290,256,73,48265
291,256,73,48409
292,256,74,46374
293,256,74,49150
294,256,74,48186
295,256,74,53768
296,256,75,52704
297,256,75,50943
298,256,75,132830
299,256,75,48711
300,256,76,52609
301,256,76,41806
302,256,76,62143
303,256,76,177172
304,256,77,48080
305,256,77,46568
306,256,77,52956
307,256,77,144175
308,256,78,47918
309,256,78,44442
310,256,78,45802
311,256,78,50158
312,256,79,147804
313,256,79,50442
314,256,79,80907
315,256,79,200916
316,256,80,50213
317,256,80,49047
318,256,80,49273
319,256,80,49939
320,256,81,82619
321,256,81,76068
322,256,81,55163
323,256,81,58061
324,256,82,129377
325,256,82,53186
326,256,82,49969
327,256,82,45004
328,256,83,48326
329,256,83,122407
